11/6/2003	C-182	N2359X	LKR-EQY-LKR	2		0.8		0.8								0.8	0.8
11/7/2003	C-172	N12701	LKR-LKR	2		0.8		0.8								0.8	0.8
11/8/2003	M20	N7822V	LKR-CDN-LKR	2		0.7		0.7								0.7	0.7
11/15/2003	M20	N7822V	LKR-NC25	1		0.6		0.6					0.6			0.6	0.6
11/15/2003	M20	N7822V	NC25-STANTON	1		1.1		1.1					1.1			1.1	1.1
11/15/2008	M20	N7822V	STANTON-LKR	1		0.5		0.5					0.5			0.5	0.5
11/17/2003	M20	N7822V	LKR-47J-LKR		2	0.3	0.8	1.1								1.1	1.1
11/21/2003	C-172	N12701	LKR-LKR	1		0.9		0.9								0.9	0.9
11/21/2003	C-172	N12701	LKR-LKR	4		0.9		0.9						0.9		0.9	0.9
11/23/2003	C-172	N12701	LKR-LKR	2		1.1		1.1						1.1		1.1	1.1
11/23/2003	M20	N7822V	LKR-SPA-LKR	1	1	0.5	0.6	1.1					1.1			1.1	1.1
11/25/2003	M20	N7822V	LKR-FFA	1		2.1		2.1					2.1			2.1	2.1
11/25/2003	M20	N7822V	FFA-35A		1	1.2	1.4	2.6					2.6			2.6	2.6
11/25/2003	M20	N7822V	35A-LKR	1	1		0.6	0.6					0.6			0.6	0.6
11/30/2003	C-172	N12701	LKR-LKR	6		1.6		1.6						1.6		1.6	1.6
11/30/2003	M20	N7822V	LKR-T73-LKR	1	1	0.1	0.4	0.5								0.5	0.5
11/29/2003	M20	N7822V	LKR-T73-LKR	2		0.7		0.7								0.7	0.7
12/7/2003	M20	N7822V	LKR-CHS	1		0.9		0.9					0.9			0.9	0.9
12/7/2003	M20	N7822V	CHS-LKR		1	0.5	0.8	1.3					1.3			1.3	1.3
12/8/2003	G115C	N115VA	UZA-UZA 	3		1.2		1.2						1.2		1.2	1.2
12/11/2003	M20	N7822V	LKR-LKR	1		0.4		0.4								0.4	0.4
12/19/2003	M20	N7822V	LKR-PRN	1		3.0		3.0					3.0			3.0	3.0
12/19/2003	M20	N7822V	PRN-L38	1		2.3		2.3					2.3			2.3	2.3
12/25/2003	M20	N7822V	L39-BXA	1		0.7		0.7					0.7	0.7		0.7	0.7
12/25/2003	M20	N7822V	BXA-L38	1		1.0		1.0					1.0	1.0		1.0	1.0
12/30/2003	M20	N7822V	L38-LKR	1		4.2		4.2					4.2			4.2	4.2
1/1/2004	C-172	N12701	LKR-T73-LKR	3		0.8		0.8						0.8		0.8	0.8
1/2/2004	C-172	N12701	LKR-LKR	7		1.7		1.7						1.7		1.7	1.7
1/11/2004	C-172	N12701	LKR-LKR	6		1.4		1.4						1.4		1.4	1.4
1/11/2004	C-172	N12701	LKR-LKR	1		1.0		1.0						1.0		1.0	1.0
1/16/2004	M20	N7822V	LKR-9A6-LKR	2		0.8		0.8						0.8		0.8	0.8
1/17/2004	C-172	N12701	LKR-LKR	1		1.2		1.2						1.2		1.2	1.2
1/19/2004	C-172	N12701	LKR-LKR	7		1.3		1.3						1.3		1.3	1.3
1/19/2004	C-172	N12701	LKR-LKR	2		1.7		1.7						1.7		1.7	1.7
1/24/2004	C-172	N12701	LKR-LKR	13		1.8		1.8						1.8		1.8	1.8
1/21/2004	M20	N7822V	LKR-UZA-LKR	1	1	1.0	0.4	1.4								1.4	1.4
1/30/2004	C-172	N12701	LKR-LKR	1		1.1		1.1						1.1		1.1	1.1
1/31/2004	C-172	N12701	LKR-LKR	1		1.5		1.5						1.5		1.5	1.5
1/31/2004	C-172	N12701	LKR-LKR	11		1.8		1.8						1.8		1.8	1.8
2/7/2004	C-172	N12701	LKR-UZA-LKR	2		1.9		1.9						1.9		1.9	1.9
2/13/2004	C-172	N12701	LKR-EQY-LKR	2		1.0		1.0						1.0		1.0	1.0
2/13/2004	M20	N7822V	LKR-LKR	2		0.8		0.8								0.8	0.8
2/13/2004	C-172	N12701	LKR-LKR	4		1.5		1.5						1.5		1.5	1.5
2/20/2004	C-172	N12701	LKR-LKR	1		1.0		1.0						1.0		1.0	1.0
2/20/2004	C-172	N12701	LKR-LKR	5		1.0		1.0						1.0		1.0	1.0
2/20/2004	M20	N7822V	LKR-2A5		1	0.1	0.6	0.7					0.7			0.7	0.7
2/20/2004	M20	N7822V	2A5-LKR		1		1.1	1.1					1.1			1.1	1.1
2/22/2004	C-172	N12701	LKR-LKR	2		1.7		1.7						1.7		1.7	1.7
2/23/2004	C-172	N12701	LKR-LKR	3		1.2		1.2						1.2		1.2	1.2
2/29/2004	C-172	N12701	LKR-UZA-LKR	7		1.9		1.9						1.9		1.9	1.9
3/1/2004	C-172	N12701	LKR-LKR	2		1.5		1.5						1.5		1.5	1.5
3/3/2004	BE-36	N3913H	LKR-FQD-LKR	1	1	0.7	0.8	1.5					1.5	1.5		1.5	1.5
3/7/2004	BE-35	N9569Q	LKR-UZA-LKR	1		1.7		1.7						1.7		1.7	1.7
3/7/2004	M20	N7822V	LKR-UZA-LKR	2		3.0		3.0			3.0					3.0	3.0
3/14/2004	C-172	N12701	LKR-UZA-LKR	7		1.9		1.9						1.9		1.9	1.9
3/14/2004	M20	N9364M	LKR-UZA-LKR	1		2.0		2.0						2.0		2.0	2.0
3/15/2004	C-172	N12701	LKR-LKR	2		1.5		1.5						1.5		1.5	1.5
3/15/2004	M20	N7822V	LKR-LKR	2		0.6		0.6								0.6	0.6
3/15/2004	C-172	N12701	LKR-LKR	4		1.5		1.5						1.5		1.5	1.5
3/22/2004	CH2T	N800VH	EZM-EZM	8		2.0		2.0								2.0	2.0
3/22/2004	CH2T	N800VH	EZM-UZA		1	1.0	1.4	2.4					2.4			2.4	2.4
3/24/2004	CH2T	N669AM	UZA-9A6-LKR-UZA	15		3.4		3.4			1.5					3.4	3.4
3/26/2004	CH2T	N669AM	UZA-9A6-UZA	9		2.2		2.2						2.2		2.2	2.2
3/28/2004	CH2T	N800VH	UZA-UZA 	4		1.4		1.4						1.4		1.4	1.4
4/2/2004	CH2T	N800VH	UZA-UZA 	1		0.6		0.6						0.6		0.6	0.6
4/3/2004	CH2T	N800VH	UZA-UZA 	2		1.4		1.4						1.4		1.4	1.4
4/3/2004	C-172	N517DL	UZA-UZA 	3		0.9		0.9						0.9		0.9	0.9
4/5/2004	C-172	N517DL	UZA-UZA 	1		0.8		0.8								0.8	0.8
4/6/2004	CH2T	N669AM	UZA-UZA 	2		1.4		1.4						1.4		1.4	1.4
4/7/2004	CH2T	N669AM	UZA-UZA 	3		1.1		1.1						1.1		1.1	1.1
4/7/2004	C-172	N517DL	UZA-UZA 	4		1.0		1.0						1.0		1.0	1.0
4/9/2004	M20	N7822V	LKR-CHS-LKR	1		1.3		1.3					1.3	1.3		1.3	1.3
4/9/2004	M20	N7822V	LKR-UZA	1		1.2		1.2								1.2	1.2
4/14/2004	CH2T	N800VH	UZA-UZA 	2		1.3		1.3						1.3		1.3	1.3
4/14/2004	C-150	N2337A	UZA-UZA 	2	1	0.8	0.2	1.0						1.0		1.0	1.0
4/17/2004	M20	N7822V	UZA-UZA 	2		1.2		1.2								1.2	1.2
4/17/2004	C-172	N517DL	UZA-LKR-UZA	3		1.3		1.3						1.3		1.3	1.3
4/17/2004	C-172	N517DL	UZA-UZA 	1		0.5		0.5						0.5		0.5	0.5
4/23/2004	CH2T	N669AM	UZA-UZA 	1		1.1		1.1						1.1		1.1	1.1
4/23/2004	CH2T	N800VH	UZA-UZA 	1		0.9		0.9						0.9		0.9	0.9
4/24/2004	C-172	N517DL	UZA-UZA 	4		0.9		0.9						0.9		0.9	0.9
4/25/2004	C-172	N517DL	UZA-UZA 	2		1.0		1.0						1.0		1.0	1.0
4/25/2004	M20	N7822V	UZA-LKR-UZA	2		1.3		1.3						1.3		1.3	1.3
4/29/2004	M20	N7822V	UZA-LKR-UZA	2		0.6		0.6								0.6	0.6
5/7/2004	CH2T	N800VH	UZA-UZA 	1		0.9		0.9						0.9		0.9	0.9
5/8/2004	C-172	N12701	LKR-LKR	5		1.6		1.6						1.6		1.6	1.6
5/10/2004	CH2T	N800VH	UZA-UZA 	1		1.0		1.0						1.0		1.0	1.0
5/11/2004	CH2T	N669AM	UZA-UZA 	1		1.1		1.1						1.1		1.1	1.1
5/13/2004	CH2T	N669AM	UZA-UZA 	1		1.1		1.1						1.1		1.1	1.1
5/14/2004	M20	N9364M	LKR-FPR	1		3.7		3.7					3.7			3.7	3.7
5/14/2004	M20	N9364M	FPR-MYEM	1		2.2		2.2					2.2			2.2	2.2
5/17/2004	M20	N9364M	MYEM-FPR	1		1.9		1.9				0.2	1.9			1.9	1.9
5/17/2004	M20	N9364M	FPR-LKR	1		3.4		3.4				0.2	3.4			3.4	3.4
5/20/2004	CH2T	N669AM	UZA-UZA 	1		1.3		1.3						1.3		1.3	1.3
5/20/2004	CH2T	N669AM	UZA-UZA 	4		1.0		1.0						1.0		1.0	1.0
5/22/2004	CH2T	N669AM	UZA-UZA 	4		1.5		1.5						1.5		1.5	1.5
5/23/2004	CH2T	N800VH	UZA-LKR-UZA	4		1.4		1.4						1.4		1.4	1.4
5/27/2004	CH2T	N800VH	UZA-UZA 	1		1.3		1.3						1.3		1.3	1.3
5/30/2004	CH2T	N800VH	UZA-UZA 	8		1.4		1.4						1.4		1.4	1.4
5/30/2004	C-172	N517DL	UZA-LKR-UZA	5		1.6		1.6						1.6		1.6	1.6
6/2/2004	CH2T	N669AM	UZA-UZA 	3		1.4		1.4						1.4		1.4	1.4
6/6/2004	C-172	N517DL	UZA-UZA 	5		1.4		1.4						1.4		1.4	1.4
6/10/2004	M20	N7822V	UZA-LKR-UZA	2		0.8		0.8								0.8	0.8
6/12/2004	C-172	N7602X	LKR-9A6-LKR	2		0.7		0.7								0.7	0.7
6/16/2004	CH2T	N669AM	UZA-UZA 	5		1.4		1.4						1.4		1.4	1.4
6/19/2004	CH2T	N800VH	UZA-UZA 	7		1.4		1.4						1.4		1.4	1.4
6/20/2004	CH2T	N800VH	UZA-UZA 	4		1.3		1.3						1.3		1.3	1.3
6/23/2004	CH2T	N669AM	UZA-UZA 	4		0.6		0.6						0.6		0.6	0.6
6/20/2004	M20	N7822V	UZA-LKR-T73-UZA	3		0.9		0.9								0.9	0.9
6/29/2004	CH2T	N669AM	UZA-9A6-UZA	6		1.2		1.2						1.2		1.2	1.2
7/1/2004	CH2T	N800VH	UZA-UZA 	4		1.2		1.2						1.2		1.2	1.2
7/3/2004	AC90-690D	N29GA	UZA-AVL	1		0.6							0.6		0.6	0.6	0.6
7/4/2004	AC90-690D	N29GA	AVL-UZA	1		0.6							0.6		0.6	0.6	0.6
7/2/2004	CH2T	N800VH	LKR-LKR	4		1.0		1.0						1.0		1.0	1.0
7/6/2004	CH2T	N669AM	UZA-UZA 	6		1.0		1.0						1.0		1.0	1.0
7/8/2004	C-172	N517DL	UZA-UZA 	2		0.5		0.5						0.5		0.5	0.5
7/9/2004	M20	N7822V	UZA-LKR-9A6-UZA	3		1.2		1.2								1.2	1.2
7/10/2004	M20	N7822V	UZA-LKR-UZA	2		0.6		0.6								0.6	0.6
7/10/2004	C-172	N12701	LKR-LKR	5		1.3		1.3						1.3		1.3	1.3
7/10/2004	CH2T	N800VH	UZA-UZA 	5		1.0		1.0						1.0		1.0	1.0
7/24/2004	BE-36	N111GA	UZA-UZA 	1		1.5		1.5								1.5	1.5
7/29/2004	CH2T	N669AM	UZA-UZA 	1		1.2		1.2						1.2		1.2	1.2
7/30/2004	CH2T	N800VH	UZA-9A6-UZA	7		1.5		1.5						1.5		1.5	1.5
8/1/2004	CH2T	N800VH	UZA-UZA 	4		1.3		1.3						1.3		1.3	1.3
8/1/2004	C-172	N517DL	UZA-UZA 	4		1.4		1.4						1.4		1.4	1.4
8/1/2004	M20	N7822V	UZA-35A-UZA	2		1.1		1.1			0.4					1.1	1.1
8/2/2004	C-172	N517DL	UZA-UZA 	1		0.9		0.9						0.9		0.9	0.9
8/2/2004	C-172	N517DL	UZA-UZA 	2		1.4		1.4						1.4		1.4	1.4
8/3/2004	C-172	N517DL	UZA-UZA 	7		1.1		1.1						1.1		1.1	1.1
8/3/2004	C-172	N517DL	UZA-UZA 	4		1.4		1.4						1.4		1.4	1.4
8/4/2004	C-172	N517DL	UZA-UZA 	9		1.4		1.4						1.4		1.4	1.4
8/4/2004	C-172	N517DL	UZA-UZA 	2		1.2		1.2						1.2		1.2	1.2
8/4/2004	CH2T	N669AM	UZA-UZA 	3		1.1		1.1						1.1		1.1	1.1
8/5/2004	C-172	N517DL	UZA-UZA 	4		1.2		1.2						1.2		1.2	1.2
8/5/2004	C-172	N517DL	UZA-9A6-UZA	6		1.3		1.3						1.3		1.3	1.3
8/6/2004	C-172	N517DL	UZA-UZA 	2		1.5		1.5						1.5		1.5	1.5
8/6/2004	C-172	N517DL	UZA-UZA 	9		1.4		1.4						1.4		1.4	1.4
8/6/2004	M20	N7822V	UZA-SVH	1		0.8		0.8					0.8			0.8	0.8
8/7/2004	M20	N7822V	SVH-LKR	3			0.8	0.8					0.8			0.8	0.8
8/8/2004	CH2T	N800VH	UZA-UZA 	3		1.9		1.9						1.9		1.9	1.9
8/8/2004	CH2T	N669AM	UZA-CAE-UZA	2		1.9		1.9					1.9	1.9		1.9	1.9
8/10/2004	CH2T	N669AM	UZA-SC72-UZA	2		1.7		1.7					1.7	1.7		1.7	1.7
8/11/2004	CH2T	N800VH	UZA-UZA 	12		1.7		1.7						1.7		1.7	1.7
8/11/2004	CH2T	N800VH	UZA-UZA 	1		0.4		0.4						0.4		0.4	0.4
8/13/2004	CH2T	N800VH	UZA-UZA 	1		1.1		1.1				0.2		1.1		1.1	1.1
8/15/2004	M20	N7822V	UZA-LKR	1		1.3		1.3				1.1				1.3	1.3
8/15/2004	M20	N7822V	LKR-UZA	1		0.4		0.4				0.4				0.4	0.4
8/16/2004	CH2T	N800VH	UZA-UZA 	4		1.4		1.4				0.7		1.4		1.4	1.4
8/17/2004	CH2T	N669AM	UZA-UZA 	5		1.7		1.7						1.7		1.7	1.7
8/21/2004	C-172	N517DL	UZA-UZA 	4		1.3		1.3						1.3		1.3	1.3
8/22/2004	CH2T	N800VH	UZA-UZA 	9		1.5		1.5						1.5		1.5	1.5
8/23/2004	CH2T	N669AM	UZA-UZA 	8		1.4		1.4						1.4		1.4	1.4
8/24/2004	CH2T	N800VH	UZA-UZA 	3		1.3		1.3						1.3		1.3	1.3
8/25/2004	M20	N7822V	UZA-LKR-UZA	2		1.2		1.2			0.6					1.2	1.2
8/27/2004	C-172	N517DL	UZA-UZA 	1		0.7		0.7						0.7		0.7	0.7
8/27/2004	CH2T	N669AM	UZA-UZA 	3		1.3		1.3						1.3		1.3	1.3
8/29/2004	C-172	N517DL	UZA-UZA 	6		1.3		1.3						1.3		1.3	1.3
9/2/2004	CH2T	N649AM	UZA-UZA 	5		1.6		1.6						1.6		1.6	1.6
9/2/2004	M20	N7822V	UZA-SVH	1		0.8		0.8								0.8	0.8
9/3/2004	CH2T	N800VH	UZA-UZA 	2		1.8		1.8						1.8		1.8	1.8
9/4/2004	C-172	N517DL	UZA-UZA 	1		0.8		0.8						0.8		0.8	0.8
9/4/2004	C-172	N517DL	UZA-UZA 	4		0.8		0.8						0.8		0.8	0.8
9/5/2004	C-172	N517DL	UZA-UZA 	7		1.2		1.2						1.2		1.2	1.2
9/14/2004	CH2T	N800VH	UZA-UZA 	6		1.0		1.0						1.0		1.0	1.0
9/18/2004	CH2T	N649AM	UZA-UZA 	4		0.7		0.7						0.7		0.7	0.7
9/18/2004	CH2T	N649AM	UZA-27J-UZA	2		1.5		1.5					1.5	1.5		1.5	1.5
10/1/2004	C-172	N517DL	UZA-UZA 	1		1.3		1.3				0.8		1.3		1.3	1.3
10/1/2004	C-172	N517DL	UZA-UZA 	1		1.1		1.1						1.1		1.1	1.1
10/2/2004	C-172	N517DL	UZA-UZA 	2		1.4		1.4						1.4		1.4	1.4
10/3/2004	CH2T	N800VH	UZA-T73-UZA	8		1.9		1.9						1.9		1.9	1.9
10/10/2004	C-172	N64191	UZA-UZA 	2		1.4		1.4						1.4		1.4	1.4
10/10/2004	C-172	N64191	UZA-UZA 	1		1.4		1.4						1.4		1.4	1.4
10/10/2004	CH2T	N649AM	UZA-UZA 		10		1.6	1.6						1.6		1.6	1.6
10/17/2004	C-172	N517DL	UZA-GSP-UZA	2		1.6		1.6					1.6	1.6		1.6	1.6
10/17/2004	C-172	N517DL	UZA-9A6-UZA	2		0.8		0.8						0.8		0.8	0.8
10/22/2004	CH2T	N800VH	UZA-UZA 	3		1.7		1.7						1.7		1.7	1.7
10/22/2004	C-172	N517DL	UZA-UZA 		8		1.5	1.5						1.5		1.5	1.5
10/23/2004	CH2T	N800VH	UZA-UZA 	1		0.7		0.7						0.7		0.7	0.7
10/21/2004	C-172	N7602X	FUDGE-UZA-FUDGE	1		1.6		1.6				0.3		1.6		1.6	1.6
10/24/2004	C-210		EQY-EQY	1		1.3		1.3				1.2		1.3		1.3	1.3
10/30/2004	C-172	N64191	UZA-CAE-UZA	2		1.8		1.8					1.8	1.8		1.8	1.8
11/6/2004	C-172	N517DL	UZA-AVL-UZA	2		2.1		2.1					2.1	2.1		2.1	2.1
11/7/2004	CH2T	N800VH	UZA-UZA 	2		1.3		1.3						1.3		1.3	1.3
11/10/2004	CH2T	N669AM	UZA-CAE-UZA		2		2.2	2.2					2.2	2.2		2.2	2.2
11/13/2004	CH2T	N669AM	UZA-UZA 	4		1.6		1.6						1.6		1.6	1.6
11/7/2004	S12XL	N10026	FUDGE-FUDGE	4		1.0		1.0						1.0		1.0	1.0
11/14/2004	CH2T	N800VH	UZA-UZA 	1		1.3		1.3						1.3		1.3	1.3
11/14/2004	CH2T	N669AM	UZA-JQF-UZA	2		1.5		1.5						1.5		1.5	1.5
11/14/2004	C-172	N517DL	UZA-CAE-UZA		2		1.9	1.9					1.9	1.9		1.9	1.9
11/16/2004	CH2T	N669AM	UZA-AVL-UZA	1	1	1.6	0.7	2.3					2.3	2.3		2.3	2.3
11/18/2004	M20	N7822V	SVH-SVH	1		1.3		1.3						1.3		1.3	1.3
11/16/2004	M20	N7822V	SVH-SVH	1		1.2		1.2						1.2		1.2	1.2
11/19/2004	M20	N7822V	SVH-UZA	1		0.7		0.7						0.7		0.7	0.7
11/19/2004	M20	N7822V	UZA-UZA 	1		0.5		0.5						0.5		0.5	0.5
11/19/2004	C-172	N7602X	UZA-SVH	1		0.9		0.9					0.9	0.9		0.9	0.9
11/21/2004	CH2T	N800VH	UZA-UZA 	3		1.3		1.3						1.3		1.3	1.3
11/21/2004	CH2T	N669AM	UZA-GSP-UZA	2		1.8		1.8					1.8	1.8		1.8	1.8
11/25/2004	M20	N7822V	UZA-LGC		1		2.5	2.5				2.3	2.5			2.5	2.5
11/25/2004	M20	N7822V	LGC-L38	1		2.8		2.8				2.1	2.8			2.8	2.8
12/4/2004	CH2T	N649AM	UZA-LKR-T73-UZA	7		2.2		2.2						2.2		2.2	2.2
12/5/2004	CH2T	N800VH	UZA-CAE-UZA		3		2.2	2.2					2.2	2.2		2.2	2.2
12/6/2004	CH2T	N669AM	UZA-FQD-UZA	3		1.7		1.7					1.7	1.7		1.7	1.7
12/6/2004	M20	N7822V	UZA-CHS-UZA		2	0.3	2.0	2.3				0.3	2.3	1.0		2.3	2.3
11/28/2004	M20	N7822V	L38-LKR	1		3.7		3.7					3.7			3.7	3.7
11/28/2004	M20	N7822V	LKR-UZA	1		0.4		0.4								0.4	0.4
12/12/2004	M20	N7822V	UZA-LKR	1		0.5		0.5						0.5		0.5	0.5
12/12/2004	M20	N9364M	LKR-60J	1		0.9		0.9					0.9			0.9	0.9
12/12/2004	M20	N9364M	60J-LKR	1		1.2		1.2					1.2			1.2	1.2
12/12/2004	M20	N7822V	LKR-UZA	1		0.5		0.5			0.4					0.5	0.5
12/12/2004	CH2T	N669AM	UZA-LKR-T73-UZA	4		1.6		1.6						1.6		1.6	1.6
12/15/2004	C-172	N517DL	UZA-UZA 	6		1.4		1.4						1.4		1.4	1.4
12/28/2004	C-172	G-OSKY	EGBW-EGBW	2		1.2		1.2								1.2	1.2
4/28/2005	M20	N7822V	UZA-UZA 	3		0.5		0.5								0.5	0.5
4/28/2005	M20	N7822V	UZA-LKR-UZA	2		0.9		0.9								0.9	0.8
4/28/2005	M20	N9364M	LKR-EXX-LKR	2		2.5		2.5					2.5	2.5		2.5	2.5
5/9/2005	M20	N7822V	UZA-UZA 	2		2.3		2.3			2.1					2.3	2.3
5/18/2005	M20	N7822V	UZA-LKR-UZA	5		1.5		1.5						1.5		1.5	1.5
5/22/2005	M20	N7822V	UZA-TDF	1		1.2		1.2				0.8	1.2	1.2		1.2	1.2
5/22/2005	M20	N7822V	TDF-IGX-TDF	2		0.6		0.6								0.6	0.6
5/22/2005	M20	N7822V	TDF-UZA	1		1.3		1.3				0.4	1.3			1.3	1.3
5/29/2005	M20	N7822V	UZA-LKR-UZA	5		1.3		1.3						1.3		1.3	1.3
6/9/2005	M20	N7822V	UZA-LKR-UZA	3		0.8		0.8						0.8		0.8	0.8
6/12/2005	M20	N7822V	UZA-UZA 	5		1.0		1.0						1.0		1.0	1.0
6/16/2005	M20	N7822V	UZA-UZA 	5		1.2		1.2						1.2		1.2	1.2
6/19/2005	M20	N7822V	UZA-34A-UZA	7		1.5		1.5						1.5		1.5	1.5
6/22/2005	M20	N7822V	UZA-SEM	1		2.9		2.9				2.0	2.9			2.9	2.9
6/22/2005	M20	N7822V	SEM-L38	1		2.1		2.1				1.2	2.1			2.1	2.1
6/29/2005	M20	N7822V	L38-L38	2		1.3		1.3						1.3		1.3	1.3
7/1/2005	M20	N7822V	L38-OPN	1		2.9		2.9				1.6	2.9			2.9	2.9
7/1/2005	M20	N7822V	OPN-UZA	1		1.9		1.9				0.7	1.9			1.9	1.9
7/10/2005	C-182	N3144Q	UZA-UZA 	3		1.6		1.6						1.6		1.6	1.6
7/10/2005	C-182	N3144Q	UZA-UZA 	1		1.1		1.1						1.1		1.1	1.1
7/17/2005	M20	N7822V	UZA-CUB-34A-UZA	3		1.5		1.5					1.5	1.5		1.5	1.5
7/22/2005	M20	N7822V	UZA-SVH	1		0.7		0.7				0.4	0.7			0.7	0.7
8/11/2005	C-182	N3144Q	UZA-CDN-LKR-UZA	1	3	0.2	1.9	2.1					2.1	2.1		2.1	2.1
8/24/2005	M20	N7822V	SVH-SVH	2		1.2		1.2								1.2	1.2
8/27/2005	M20	N7822V	SVH-LKR	1		0.9		0.9				0.6	0.9			0.9	0.9
8/27/2005	C-150	N61325	LKR-N52-T73-LKR	4		1.5		1.5						1.5		1.5	1.5
9/4/2005	M20	N7822V	LKR-LKR	4		1.1		1.1						1.1		1.1	1.1
9/11/2005	M20	N7822V	LKR-FQD-LKR	4		1.4		1.4					1.4	1.4		1.4	1.4
10/2/2005	M20	N7822V	LKR-9A6-LKR	4		1.1		1.1						1.1		1.1	1.1
10/15/2005	M20	N7822V	LKR-60J	1		1.1		1.1					1.1	1.1		1.1	1.1
10/18/2005	M20	N7822V	60J-60J	1		0.7		0.7								0.7	0.7
10/18/2005	M20	N7822V	60J-LKR	1		1.4		1.4					1.4	1.4		1.4	1.4
10/30/2005	M20	N7822V	LKR-T73-LKR	5		1.3		1.3						1.3		1.3	1.3
10/31/2005	M20	N7822V	LKR-LKR	3		1.0		1.0							1.0	1.0	1.0
11/6/2005	M20	N7822V	LKR-LKR	5		1.6		1.6						1.6		1.6	1.6
11/12/2005	M20	N7822V	LKR-UZA-LKR	2		1.5		1.5				1.3				1.5	1.5
11/13/2005	M20	N7822V	LKR-LKR	6		1.1		1.1						1.1		1.1	1.1
11/19/2005	M20	N7822V	LKR-ILM	1		1.1		1.1					1.1			1.1	1.1
11/19/2005	M20	N7822V	ILM-9A6	1		1.3		1.3					1.3			1.3	1.3
11/19/2005	M20	N7822V	9A6-LKR	1		0.3		0.3								0.3	0.3
11/20/2005	M20	N7822V	LKR-ILM	1		1.2		1.2				1.0				1.2	1.2
11/20/2005	M20	N7822V	ILM-LKR	1		1.2		1.2				0.9				1.2	1.2
11/23/2005	M20	N7822V	LKR-LGC	1		2.0		2.0				0.1	2.0			2.0	2.0
11/23/2005	M20	N7822V	LGC-L38	1		3.0		3.0					3.0			3.0	3.0
11/26/2005	M20	N7822V	L38-LGC	1		2.5		2.5				2.0	2.5			2.5	2.5
11/26/2005	M20	N7822V	LGC-LKR	1		1.7		1.7					1.7			1.7	1.7
11/30/2005	M20	N7822V	LKR-SVH		3		0.8	0.8					0.8			0.8	0.8
12/20/2005	M20	N7822V	SVH-LKR	1		0.7		0.7					0.7			0.7	0.7
12/20/2005	M20	N7822V	LKR-LGC	1		1.9		1.9				0.4	1.9			1.9	1.9
12/20/2005	M20	N7822V	LGC-L38		1	2.3	0.2	2.5					2.5			2.5	2.5
12/26/2005	M20	N7822V	L38-PWG	1		3.0		3.0					3.0			3.0	3.0
12/26/2005	M20	N7822V	PWG-T88	1		1.9		1.9					1.9			1.9	1.9
12/27/2005	M20	N7822V	T88-L38	1		3.4		3.4				0.4	3.4			3.4	3.4
12/29/2005	M20	N7822V	L38-LKR	1		3.9		3.9				0.8	3.9			3.9	3.9
1/7/2006	M20	N7822V	LKR-LKR	1		0.9		0.9								0.9	0.9
1/19/2006	M20	N7822V	LKR-CHS		1	0.2	0.9	1.1				0.3	1.1			1.1	1.1
1/20/2006	M20	N7822V	CHS-LKR		1		1.0	1.0				0.4	1.0			1.0	1.0
1/28/2006	M20	N7822V	LKR-LKR	6		1.0		1.0						1.0		1.0	1.0
2/12/2006	M20	N7822V	LKR-LKR	1		0.6		0.6								0.6	0.6
2/17/2006	M20	N7822V	LKR-LKR	1		0.3		0.3						0.3		0.3	0.3
3/4/2006	M20	N7822V	LKR-LKR	2		1.2		1.2						1.2		1.2	1.2
3/19/2006	M20	N7822V	LKR-UZA-LKR	2		1.6		1.6			1.5			1.6		1.6	1.6
3/26/2006	M20	N7822V	LKR-CHS	1		1.1		1.1					1.1			1.1	1.1
3/26/2006	M20	N7822V	CHS-LKR		3	0.2	1.0	1.2				0.3	1.2			1.2	1.2
4/1/2006	M20	N7822V	LKR-9A6-LKR	3		2.0		2.0								2.0	2.0
4/10/2006	M20	N7822V	LKR-LKR	3		1.0		1.0								1.0	1.0
4/23/2006	M20	N7822V	LKR-UZA-LKR	1		1.4		1.4			1.2					1.4	1.4
5/21/2006	M20	N7822V	LKR-UZA-LKR		2		1.2	1.2								1.2	1.2
5/21/2006	BE-35	N2062B	LKR-UZA-LKR	1		1.0		1.0						1.0		1.0	1.0
5/24/2006	AG-5B	N625CT	UZA-UZA 	2		1.2		1.2						1.2		1.2	1.2
5/29/2006	M20	N7822V	LKR-LKR	3		1.0		1.0						1.0		1.0	1.0
6/7/2006	M20	N7822V	LKR-UZA-LKR	2		1.0		1.0								1.0	1.0
6/9/2006	M20	N7822V	LKR-L38		1	3.5	1.0	4.5				0.8	4.5			4.5	4.5
6/12/2006	M20	N7822V	L38-CAE		1	3.6	0.7	4.3				3.0	4.3			4.3	4.3
6/12/2006	M20	N7822V	CAE-LKR		1		0.5	0.5				0.4	0.5			0.5	0.5
6/15/2006	M20	N7822V	LKR-MLJ		1	0.8	0.8	1.6				0.2	1.6			1.6	1.6
6/23/2006	BE-35	N2062B	LKR-MLJ	1		1.4		1.4					1.4			1.4	1.4
6/23/2006	M20	N7822V	MLJ-LKR	1		1.5		1.5					1.5			1.5	1.5
6/28/2006	M20	N7822V	LKR-LKR	1		0.3		0.3								0.3	0.3
6/30/2006	M20	N7822V	LKR-L38		1	0.6	4.0	4.6				0.6	4.6			4.6	4.6
7/4/2006	M20	N7822V	L38-LKR		1	1.6	3.1	4.7				1.0	4.7			4.7	4.7
